ReceiptID,WarehouseID,OrderID,TenderID,SupplierID,ReceiptDate,Level1Category,Level2Category,Level3Category,ItemCode,Remarks,UnitOfMeasure,ShapeCode,SourceCode,BatchNo,PackSize,OnHold,IsStop,ExpiryDate,PaletteID,Locator,QtyOnHand,QtyReserved,QtyAvailable,UnitCost,QtyOnHold,SalesUnit,TotalSales,PackageType,QtyPerPalette,Length_cm,Width_cm,Height_cm,Volume_cm3,TotalPallets,Weight_kg,SupplierName,SupplierAddress,Manufacturer,SupplierContact,SuppliedDate,WarehouseLocation,ProcurementFee,LPO_Number
RCPT-000507,WH-B,ORD-000507,TDR-6372,SUP-391,2025-04-10,Consumables,Syringes,10ml,MED-10M-5117,Priority,Box,IRR,IMPORT,BATCH-69239,63,True,False,2026-03-21,PAL-258,LOC-B36,584,29,492,276.61,63,Box,191472.65,Cardboard,72,155,20,25,77500,18,47.97,"Cooley, Boyd and Lee","92913 Melissa Ridge Suite 125, Lake Sherry, NC 38324","Martin, Clark and Lawson",720-354-0898x042,2025-04-03,Dispatch,22.34,LPO-000507
RCPT-000508,WH-C,ORD-000508,TDR-7529,SUP-374,2024-04-16,Medical Equipment,Therapeutic,Nebulizer,MED-NEB-8275,,Piece,IRR,LOCAL,BATCH-95921,83,True,False,2026-10-29,PAL-405,LOC-B30,876,31,788,98.9,57,Carton,91501.55,Plastic,38,152,12,33,60192,14,30.54,Bishop-Villegas,"0017 Lee Spurs, Jamesburgh, CT 84243",Nelson Ltd,8166933954,2024-04-10,Quarantine,495.89,LPO-000508
RCPT-000509,WH-B,ORD-000509,TDR-6350,SUP-660,2024-08-18,Laboratory,Reagents,Hematology,MED-HEM-1010,Fragile,Piece,SQR,LOCAL,BATCH-13207,35,False,True,2025-03-20,PAL-281,LOC-C35,296,47,236,105.72,13,Box,33717.49,Plastic,27,118,88,10,103840,7,47.13,Davidson-Finley,"841 Carroll Causeway, Christopherhaven, WV 46039","Carpenter, Miller and Blackwell",+1-883-728-0421x491,2024-08-17,Dispatch,324.9,LPO-000509
RCPT-000510,WH-C,ORD-000510,TDR-7467,SUP-307,2024-01-17,Laboratory,Test Kits,COVID-19,MED-COV-3451,Urgent,Box,IRR,LOCAL,BATCH-75060,55,False,True,2025-06-20,PAL-519,LOC-A19,710,212,474,138.95,24,Box,91416.35,Cardboard,31,42,83,39,135954,12,27.55,"Maddox, Tyler and Snow","879 Mary Curve Apt. 504, Riveraport, KY 34416","Leach, Mccann and Romero",+1-614-833-8893x857,2024-01-10,Cold Storage,343.45,LPO-000510
RCPT-000511,WH-A,ORD-000511,TDR-6524,SUP-471,2024-07-14,Consumables,Masks,Cloth,MED-CLO-2261,Refrigerated,Bottle,RECT,LOCAL,BATCH-97053,59,False,True,2025-09-16,PAL-719,LOC-A7,958,182,693,287.3,83,Carton,265441.58,Plastic,79,18,23,20,8280,20,34.85,"Smith, Stewart and Church","3199 Davis Key Suite 518, New Shanemouth, SC 32000","Hernandez, Thompson and Warren",(378)351-8732x6773,2024-07-07,Cold Storage,415.79,LPO-000511
RCPT-000512,WH-A,ORD-000512,TDR-2408,SUP-531,2024-06-18,Laboratory,Test Kits,Malaria,MED-MAL-8955,Refrigerated,Piece,CYL,DONATION,BATCH-22039,14,False,False,2025-03-17,PAL-750,LOC-A17,445,76,332,64.12,37,Box,25907.49,Cardboard,43,158,94,29,430708,2,34.51,Blevins Inc,"PSC 7005, Box 4648, APO AE 52146",Williams and Sons,001-282-707-4420,2024-06-13,Dispatch,327.46,LPO-000512
RCPT-000513,WH-B,ORD-000513,TDR-2480,SUP-243,2025-05-13,Laboratory,Specimen Containers,Urine,MED-URI-8192,Fragile,Bottle,SQR,LOCAL,BATCH-90936,31,False,True,2028-04-18,PAL-677,LOC-B36,411,108,248,454.63,55,Piece,211629.24,Plastic,22,61,26,9,14274,12,40.21,Nielsen PLC,"9331 Bailey Manor, Barryberg, HI 13985","Cox, Ramirez and Hunter",(555)296-1650x80998,2025-05-12,Main,359.83,LPO-000513
RCPT-000514,WH-A,ORD-000514,TDR-1185,SUP-670,2025-07-21,Pharmaceuticals,Antibiotics,Azithromycin,MED-AZI-2595,Refrigerated,Box,SQR,DONATION,BATCH-81619,59,True,False,2028-04-15,PAL-330,LOC-B34,39,10,27,4.87,2,Box,208.09,Wooden,38,44,39,11,18876,18,14.57,Francis-Cummings,"1508 Lucero Inlet Apt. 337, Lake Karen, OR 93793",Brown-Warner,909.834.5326x5094,2025-07-16,Quarantine,319.92,LPO-000514
RCPT-000515,WH-B,ORD-000515,TDR-9344,SUP-264,2024-06-10,Laboratory,Reagents,Biochemical,MED-BIO-8896,Refrigerated,Bottle,CYL,DONATION,BATCH-20637,37,False,True,2026-10-26,PAL-731,LOC-B25,604,63,463,87.19,78,Carton,57424.44,Wooden,91,132,46,37,224664,7,24.82,Newman-Ferguson,"7272 Robinson Station, North Debbie, MT 56324","Benson, Simmons and Peterson",+1-960-411-7313x693,2024-06-07,Quarantine,430.68,LPO-000515
RCPT-000516,WH-C,ORD-000516,TDR-4084,SUP-927,2024-01-13,Consumables,Masks,Cloth,MED-CLO-4973,Refrigerated,Bottle,SQR,DONATION,BATCH-39904,44,False,False,2025-04-05,PAL-404,LOC-A50,893,78,797,22.04,18,Piece,16878.79,Plastic,20,171,19,30,97470,8,40.88,"Mason, Lewis and Holmes","4836 David Pike Suite 784, Port Joshua, ND 08100","Mcdonald, Powell and Lutz",604.614.8848,2024-01-10,Quarantine,461.15,LPO-000516
RCPT-000517,WH-B,ORD-000517,TDR-1982,SUP-703,2024-08-22,Pharmaceuticals,Vaccines,Hepatitis B,MED-HEP-2742,,Pack,RECT,LOCAL,BATCH-48836,99,True,True,2026-02-14,PAL-469,LOC-C11,305,4,300,210.61,1,Piece,66962.4,Cardboard,19,135,48,33,213840,18,48.2,Russell Inc,"9314 Cox Junctions Suite 778, Frazierland, VT 59836",Shaw-Winters,001-630-893-8869x46785,2024-08-18,Dispatch,124.97,LPO-000517
RCPT-000518,WH-C,ORD-000518,TDR-2461,SUP-433,2025-03-30,Consumables,Bandages,Crepe,MED-CRE-6367,,Pack,IRR,DONATION,BATCH-59859,99,False,True,2027-10-28,PAL-245,LOC-C21,56,3,44,275.57,9,Carton,13615.86,Plastic,58,76,74,38,213712,13,16.99,Benitez-Evans,"USCGC Patterson, FPO AP 68139",Gordon LLC,001-705-207-3465x6956,2025-03-29,Dispatch,256.91,LPO-000518
RCPT-000519,WH-B,ORD-000519,TDR-1310,SUP-681,2024-07-04,Consumables,Bandages,Elastic,MED-ELA-2614,Refrigerated,Box,RECT,LOCAL,BATCH-21089,32,True,False,2025-06-20,PAL-942,LOC-A22,236,52,141,170.25,43,Carton,33753.87,Wooden,86,45,13,45,26325,20,39.78,"Coleman, Davis and Lopez","17232 Prince Heights, Tannerville, AS 24014","Austin, Jones and Barnes",467.305.1703,2024-07-02,Cold Storage,43.39,LPO-000519
RCPT-000520,WH-C,ORD-000520,TDR-3924,SUP-496,2024-02-17,Consumables,Syringes,10ml,MED-10M-1390,Refrigerated,Piece,SQR,LOCAL,BATCH-71650,65,False,False,2025-02-20,PAL-628,LOC-B39,883,252,629,383.31,2,Box,350452.87,Wooden,96,66,68,32,143616,5,43.67,Cruz-Ayala,"8287 Gardner Forges, North David, AL 47125","Fisher, Gonzales and Hunter",473.259.1303x71659,2024-02-15,Dispatch,383.38,LPO-000520
RCPT-000521,WH-C,ORD-000521,TDR-6845,SUP-811,2025-01-04,Consumables,Gloves,Latex,MED-LAT-1875,Urgent,Bottle,SQR,LOCAL,BATCH-48271,98,True,True,2027-05-29,PAL-839,LOC-C24,843,245,592,350.81,6,Piece,254522.83,Plastic,28,43,62,36,95976,16,7.9,"Merritt, Carter and Moody","08943 Dixon Manor Apt. 968, Feliciaborough, MN 74706","Curtis, Ruiz and Porter",001-246-742-0471,2024-12-30,Dispatch,208.44,LPO-000521
RCPT-000522,WH-B,ORD-000522,TDR-7407,SUP-144,2025-01-23,Pharmaceuticals,Analgesics,Ibuprofen,MED-IBU-1456,Urgent,Box,SQR,IMPORT,BATCH-19741,1,True,True,2025-09-06,PAL-561,LOC-A48,689,120,448,461.26,121,Carton,284790.01,Plastic,42,34,15,15,7650,12,38.61,"Jackson, Green and Mann","PSC 9853, Box 9651, APO AA 35382",Richardson Group,2284885555,2025-01-17,Main,10.45,LPO-000522
RCPT-000523,WH-C,ORD-000523,TDR-5826,SUP-805,2025-10-19,Consumables,Gloves,Nitrile,MED-NIT-6942,,Vial,SQR,LOCAL,BATCH-50378,26,False,True,2027-07-05,PAL-638,LOC-C43,898,54,789,388.91,55,Box,384978.62,Wooden,10,132,29,37,141636,20,29.39,Pena PLC,"8109 Sergio Keys, New Christopherfurt, HI 84327","Sullivan, Hunter and Brewer",926-990-8356x820,2025-10-15,Quarantine,54.09,LPO-000523
RCPT-000524,WH-B,ORD-000524,TDR-9530,SUP-454,2024-11-20,Consumables,Masks,Surgical,MED-SUR-9862,Urgent,Box,SQR,DONATION,BATCH-62249,82,True,True,2026-11-24,PAL-391,LOC-A43,19,2,14,67.05,3,Box,1177.88,Cardboard,11,177,19,17,57171,6,14.57,"Brown, Wells and Lyons","Unit 6796 Box 5568, DPO AE 42780",Miller PLC,830.561.2510x64711,2024-11-14,Main,406.33,LPO-000524
RCPT-000525,WH-B,ORD-000525,TDR-4466,SUP-681,2024-03-04,Medical Equipment,Monitoring,Pulse Oximeter,MED-PUL-8542,Urgent,Piece,SQR,LOCAL,BATCH-50652,100,True,False,2025-07-08,PAL-952,LOC-C21,557,134,352,104.09,71,Carton,60725.96,Wooden,15,91,11,35,35035,3,21.5,Alexander-Wilson,"2562 Mercado Forks Apt. 111, Lake Heatherbury, LA 53167","Parker, Pratt and Bond",(329)433-8512x398,2024-02-29,Dispatch,309.82,LPO-000525
RCPT-000526,WH-A,ORD-000526,TDR-7017,SUP-496,2024-07-28,Pharmaceuticals,Antibiotics,Ciprofloxacin,MED-CIP-5518,Urgent,Bottle,SQR,IMPORT,BATCH-79278,32,True,False,2025-09-05,PAL-407,LOC-B7,722,121,507,117.39,94,Box,68888.38,Plastic,39,19,24,26,11856,20,9.53,"Dominguez, Hayes and Duran","PSC 5855, Box 5305, APO AE 33055",Wolf LLC,586.424.9446x43109,2024-07-26,Cold Storage,459.07,LPO-000526
RCPT-000527,WH-B,ORD-000527,TDR-7586,SUP-976,2024-11-12,Laboratory,Specimen Containers,Stool,MED-STO-6449,Urgent,Pack,RECT,DONATION,BATCH-53038,21,False,True,2027-03-06,PAL-386,LOC-A38,274,27,236,304.26,11,Piece,87472.03,Plastic,82,139,56,31,241304,10,8.19,"Rivera, Perez and Craig","9923 Sheila Run Suite 129, Danielchester, MI 64174",Campos-Hardin,5479209620,2024-11-10,Quarantine,371.14,LPO-000527
RCPT-000528,WH-C,ORD-000528,TDR-4305,SUP-639,2024-08-10,Pharmaceuticals,Antibiotics,Ciprofloxacin,MED-CIP-7491,Urgent,Box,CYL,LOCAL,BATCH-25495,54,True,True,2027-02-07,PAL-461,LOC-C44,425,77,333,46.02,15,Piece,17153.48,Cardboard,71,191,72,50,687600,14,27.53,"Rose, Carrillo and Martin","66222 Robin Corners Suite 605, Cainstad, NJ 33883",Davis-Olsen,001-545-776-6212x7870,2024-08-03,Dispatch,493.47,LPO-000528
RCPT-000529,WH-B,ORD-000529,TDR-7074,SUP-684,2024-11-08,Pharmaceuticals,Antibiotics,Azithromycin,MED-AZI-1155,,Pack,RECT,IMPORT,BATCH-15063,70,True,True,2026-04-08,PAL-959,LOC-C7,552,19,438,175.73,95,Box,110941.35,Plastic,91,30,17,15,7650,1,42.63,"Juarez, Ross and Sullivan","03307 Cheryl Plaza Apt. 641, East Connorport, TN 49110",Lopez Ltd,347.510.0027x66576,2024-11-05,Quarantine,94.71,LPO-000529
RCPT-000530,WH-A,ORD-000530,TDR-5031,SUP-210,2024-12-14,Laboratory,Specimen Containers,Blood,MED-BLO-9033,Priority,Bottle,IRR,IMPORT,BATCH-97902,47,False,False,2027-11-13,PAL-320,LOC-B48,44,13,30,218.99,1,Carton,8778.59,Plastic,69,90,24,45,97200,12,17.84,Mills-Smith,"87449 Gutierrez Manors Apt. 299, East James, SC 39171",Roberts Ltd,894.557.6921x9488,2024-12-12,Dispatch,88.6,LPO-000530
RCPT-000531,WH-C,ORD-000531,TDR-1685,SUP-831,2024-04-27,Laboratory,Reagents,Immunology,MED-IMM-6045,Fragile,Piece,CYL,LOCAL,BATCH-63967,61,False,False,2026-11-24,PAL-597,LOC-C14,576,43,422,177.41,111,Carton,87601.68,Wooden,33,26,19,44,21736,2,6.6,Nelson-Schultz,"10287 Nicolas Mountain Suite 198, Lake Jorge, IN 17642",Glenn-Mcguire,+1-644-436-9259x621,2024-04-24,Quarantine,32.57,LPO-000531
RCPT-000532,WH-C,ORD-000532,TDR-3878,SUP-420,2024-04-07,Consumables,Bandages,Elastic,MED-ELA-6945,,Pack,SQR,DONATION,BATCH-83001,82,True,False,2026-06-27,PAL-783,LOC-B23,795,15,755,51.04,25,Carton,34273.39,Wooden,28,56,24,32,43008,16,21.99,Holmes-Mcconnell,"2472 Robert Keys, South Dominiqueview, IA 68122",Chan and Sons,457-592-9026,2024-04-01,Cold Storage,188.06,LPO-000532
RCPT-000533,WH-B,ORD-000533,TDR-5882,SUP-909,2024-09-20,Pharmaceuticals,Vaccines,COVID-19,MED-COV-4457,,Vial,CYL,LOCAL,BATCH-26787,70,False,True,2027-06-18,PAL-313,LOC-B50,499,147,339,136.65,13,Box,78849.06,Cardboard,51,200,61,26,317200,9,14.21,Webster LLC,"PSC 3897, Box 7677, APO AP 33391","Perry, Williams and Thomas",400-940-1215x8789,2024-09-14,Main,438.92,LPO-000533
RCPT-000534,WH-C,ORD-000534,TDR-3714,SUP-163,2025-09-06,Laboratory,Test Kits,HIV,MED-HIV-1499,Fragile,Pack,IRR,IMPORT,BATCH-27917,60,False,True,2028-03-14,PAL-467,LOC-B41,913,216,550,67.51,147,Piece,64745.38,Cardboard,59,136,99,47,632808,18,6.49,Flores-Vasquez,"9509 Randy Causeway Suite 913, New Lisa, HI 38039",Delgado Group,667-438-4446,2025-09-01,Main,347.53,LPO-000534
RCPT-000535,WH-B,ORD-000535,TDR-9224,SUP-248,2024-07-10,Pharmaceuticals,Antivirals,Oseltamivir,MED-OSE-6755,Fragile,Vial,RECT,DONATION,BATCH-36402,10,False,False,2025-02-25,PAL-905,LOC-C3,960,67,805,346.17,88,Box,333481.38,Plastic,23,111,86,10,95460,8,28.7,"Hughes, Lawrence and Dyer","5540 Barajas Station, North Jose, IN 59169",Cisneros Inc,001-371-529-1137x7611,2024-07-04,Cold Storage,19.29,LPO-000535
RCPT-000536,WH-B,ORD-000536,TDR-1629,SUP-769,2025-01-31,Medical Equipment,Therapeutic,Oxygen Concentrator,MED-OXY-8288,Priority,Box,SQR,IMPORT,BATCH-72501,98,True,False,2025-11-30,PAL-410,LOC-A47,916,87,754,47.6,75,Piece,45493.67,Plastic,80,19,27,49,25137,11,20.3,Nixon-Lutz,"628 Perez Track Suite 976, Melissamouth, NH 17053",Holloway PLC,415.885.1612,2025-01-27,Dispatch,150.73,LPO-000536
RCPT-000537,WH-A,ORD-000537,TDR-9698,SUP-630,2024-07-31,Pharmaceuticals,Antibiotics,Ciprofloxacin,MED-CIP-2834,,Piece,CYL,LOCAL,BATCH-42277,11,False,True,2026-10-31,PAL-895,LOC-B32,693,156,534,243.01,3,Piece,146162.55,Wooden,38,97,59,12,68676,20,18.44,Spencer-King,"9431 Cox Locks Suite 600, Reginaldhaven, DE 05523",Bender LLC,660-745-8139x7361,2024-07-26,Cold Storage,89.74,LPO-000537
RCPT-000538,WH-C,ORD-000538,TDR-1729,SUP-400,2025-06-15,Pharmaceuticals,Analgesics,Paracetamol,MED-PAR-5281,Fragile,Box,SQR,IMPORT,BATCH-93235,44,False,True,2028-04-24,PAL-198,LOC-A3,529,37,444,196.33,48,Piece,121657.3,Wooden,82,80,58,29,134560,17,19.14,"Johns, Allen and Murray","81327 Steven Cliff, North Amberfurt, NY 78928",Hernandez-Zhang,5204960845,2025-06-10,Quarantine,19.18,LPO-000538
RCPT-000539,WH-A,ORD-000539,TDR-3436,SUP-967,2024-08-20,Consumables,Gloves,Nitrile,MED-NIT-7468,,Vial,CYL,LOCAL,BATCH-10011,24,True,False,2026-04-26,PAL-186,LOC-A15,193,15,141,451.32,37,Piece,74249.27,Wooden,65,199,53,5,52735,19,34.85,Cohen Ltd,"5258 Suzanne Green, Christopherhaven, MS 62345","Martinez, Hawkins and Williams",(490)818-1902,2024-08-18,Main,60.92,LPO-000539
RCPT-000540,WH-C,ORD-000540,TDR-9251,SUP-613,2024-11-06,Consumables,Gloves,Latex,MED-LAT-3063,Urgent,Bottle,IRR,LOCAL,BATCH-58197,56,True,True,2026-02-23,PAL-247,LOC-A13,549,134,379,350.15,36,Piece,219780.31,Cardboard,53,157,36,41,231732,8,10.61,Vargas-Byrd,"31803 Elaine Burgs, East Laurieshire, MT 48493",Ortiz PLC,001-739-370-0344x29805,2024-10-30,Main,186.5,LPO-000540
RCPT-000541,WH-A,ORD-000541,TDR-4463,SUP-988,2024-04-29,Laboratory,Reagents,Biochemical,MED-BIO-5647,Fragile,Piece,CYL,IMPORT,BATCH-37420,6,False,False,2027-04-12,PAL-969,LOC-C48,429,121,239,250.85,69,Box,121249.39,Plastic,47,140,73,18,183960,4,25.07,"Moreno, May and Contreras","5508 Lisa Station Apt. 636, Derrickmouth, AR 96187",Soto-Pollard,3305740410,2024-04-28,Cold Storage,76.2,LPO-000541
RCPT-000542,WH-B,ORD-000542,TDR-6008,SUP-768,2024-05-26,Consumables,Syringes,1ml,MED-1ML-9269,,Pack,CYL,LOCAL,BATCH-39725,5,True,False,2025-11-18,PAL-597,LOC-A11,175,39,122,479.56,14,Carton,84197.63,Cardboard,20,140,78,36,393120,14,1.23,Moreno PLC,"16982 Sanders Mountains Suite 303, North Mary, ND 96123",Sanders-Thomas,427.278.6008x57139,2024-05-24,Dispatch,445.58,LPO-000542
RCPT-000543,WH-C,ORD-000543,TDR-7223,SUP-459,2025-02-17,Consumables,Bandages,Gauze,MED-GAU-5249,Refrigerated,Pack,IRR,LOCAL,BATCH-98372,49,True,False,2027-09-20,PAL-107,LOC-C19,286,47,211,462.01,28,Piece,144294.04,Cardboard,67,141,72,7,71064,8,36.5,Golden-Jenkins,"62705 Kathy Hills Apt. 901, Lake Elizabethland, OH 22354",Riley-Bryan,(982)704-7381x3233,2025-02-14,Quarantine,219.14,LPO-000543
RCPT-000544,WH-C,ORD-000544,TDR-7398,SUP-839,2025-06-17,Consumables,Masks,Cloth,MED-CLO-4241,Refrigerated,Piece,IRR,DONATION,BATCH-48163,51,False,True,2028-04-17,PAL-783,LOC-C16,345,50,284,371.9,11,Carton,133460.13,Plastic,91,66,86,31,175956,7,5.74,Carter-Clark,"93505 Morton Common Apt. 487, Lake Mirandaland, WY 78102",Williams-Banks,+1-444-465-6681,2025-06-16,Quarantine,120.9,LPO-000544
RCPT-000545,WH-C,ORD-000545,TDR-9343,SUP-959,2024-01-29,Consumables,Gloves,Latex,MED-LAT-6061,Urgent,Box,IRR,IMPORT,BATCH-55504,11,False,True,2026-06-23,PAL-412,LOC-C22,683,43,616,192.24,24,Box,107038.91,Cardboard,10,77,85,42,274890,8,41.88,Lewis-Smith,"6990 Lori Track, Conniehaven, AS 68862",Murphy-Mccarty,782.325.2326x587,2024-01-26,Cold Storage,326.99,LPO-000545
RCPT-000546,WH-A,ORD-000546,TDR-9721,SUP-446,2025-01-04,Consumables,Gloves,Latex,MED-LAT-3382,Refrigerated,Piece,RECT,IMPORT,BATCH-80092,41,False,True,2026-09-22,PAL-345,LOC-B6,398,63,294,46.91,41,Carton,19516.57,Plastic,77,75,13,16,15600,19,47.72,Thomas-Padilla,"04107 Christopher Branch, Ryanshire, MO 22986",Wang PLC,+1-218-748-7872x5199,2024-12-29,Main,80.34,LPO-000546
RCPT-000547,WH-A,ORD-000547,TDR-1806,SUP-545,2025-04-23,Pharmaceuticals,Vaccines,Influenza,MED-INF-1181,Urgent,Pack,IRR,LOCAL,BATCH-97907,5,True,False,2027-04-12,PAL-458,LOC-B16,120,34,79,373.32,7,Carton,41045.19,Plastic,59,123,25,40,123000,11,24.85,Jones Group,"29127 Vargas Cape, East Sarah, KS 27073",Brown-Harrison,+1-466-339-0743,2025-04-17,Dispatch,328.22,LPO-000547
RCPT-000548,WH-C,ORD-000548,TDR-6954,SUP-933,2024-07-11,Consumables,Bandages,Elastic,MED-ELA-5630,Fragile,Box,IRR,LOCAL,BATCH-15420,94,True,True,2026-03-26,PAL-597,LOC-C5,423,34,328,380.62,61,Piece,148025.82,Cardboard,33,23,79,10,18170,7,30.68,"Williams, Noble and Clark","7300 Sullivan Stream Suite 845, Alexshire, MN 08511","Petersen, Kennedy and Flowers",553-785-8518x877,2024-07-04,Quarantine,414.35,LPO-000548
RCPT-000549,WH-B,ORD-000549,TDR-2088,SUP-308,2025-01-01,Pharmaceuticals,Antivirals,Oseltamivir,MED-OSE-9896,Priority,Box,SQR,DONATION,BATCH-67003,100,True,True,2025-10-31,PAL-520,LOC-C10,961,53,789,453.48,119,Carton,415377.98,Cardboard,62,32,96,23,70656,12,33.89,Blackburn-Morgan,"927 Hill Keys, West Juliabury, CO 91156","Ross, Long and Lopez",9059937638,2024-12-30,Cold Storage,378.77,LPO-000549
RCPT-000550,WH-C,ORD-000550,TDR-5139,SUP-378,2025-10-11,Pharmaceuticals,Vaccines,Influenza,MED-INF-3963,Fragile,Piece,CYL,LOCAL,BATCH-78377,88,False,False,2027-11-21,PAL-157,LOC-A16,416,7,393,218.22,16,Carton,105810.29,Plastic,93,110,97,37,394790,18,44.81,Hall LLC,"81227 Rivera Summit Apt. 345, East Franklinburgh, CA 27370",Frey PLC,297.594.6950x804,2025-10-08,Cold Storage,65.04,LPO-000550
RCPT-000551,WH-A,ORD-000551,TDR-1547,SUP-261,2024-08-27,Laboratory,Specimen Containers,Blood,MED-BLO-9637,Fragile,Box,RECT,IMPORT,BATCH-38319,28,False,True,2027-03-23,PAL-617,LOC-C19,347,7,290,332.32,50,Box,104934.42,Cardboard,65,36,26,32,29952,19,4.04,Smith-Thomas,"592 Rodriguez Turnpike, Margaretland, MD 23196",Hampton Ltd,(574)295-4693x0462,2024-08-20,Cold Storage,365.96,LPO-000551
RCPT-000552,WH-A,ORD-000552,TDR-2148,SUP-550,2025-12-22,Medical Equipment,Therapeutic,Oxygen Concentrator,MED-OXY-1209,Priority,Box,SQR,LOCAL,BATCH-70671,10,True,False,2027-10-29,PAL-373,LOC-C46,627,28,502,222.73,97,Piece,149133.81,Wooden,15,39,59,18,41418,6,49.35,Case Ltd,"68373 Mays Mount, Tylerburgh, OK 46974",Deleon-Brown,814.645.1426,2025-12-19,Dispatch,198.79,LPO-000552
RCPT-000553,WH-A,ORD-000553,TDR-7365,SUP-690,2024-10-18,Medical Equipment,Monitoring,Glucometer,MED-GLU-4612,Fragile,Bottle,RECT,DONATION,BATCH-16003,14,False,False,2026-05-29,PAL-585,LOC-B33,888,64,757,464.08,67,Carton,492030.38,Cardboard,35,199,74,50,736300,1,24.99,"Wilson, Henderson and Black","513 Collins Branch, South Laurabury, VT 74040",Hull Group,912-850-1554,2024-10-11,Main,76.33,LPO-000553
RCPT-000554,WH-C,ORD-000554,TDR-3405,SUP-885,2025-01-02,Consumables,Masks,N95,MED-N95-6866,Priority,Piece,SQR,LOCAL,BATCH-96697,63,True,False,2027-02-05,PAL-682,LOC-C1,428,72,283,46.91,73,Box,20299.57,Wooden,78,172,54,38,352944,10,29.35,"Reilly, Donovan and Middleton","94302 Gina Mountain Apt. 497, Saraside, WI 50278",Howard Inc,226-955-2073,2024-12-28,Quarantine,226.67,LPO-000554
RCPT-000555,WH-A,ORD-000555,TDR-1190,SUP-522,2024-10-30,Laboratory,Specimen Containers,Urine,MED-URI-2884,Urgent,Pack,CYL,DONATION,BATCH-15831,56,True,True,2026-07-20,PAL-927,LOC-A24,799,114,585,202.71,100,Piece,175528.91,Plastic,63,103,70,49,353290,12,12.94,"Spencer, Brady and Krause","741 Herrera Mission, East Christopherfurt, UT 22618",Weaver-Humphrey,889-701-2826,2024-10-29,Quarantine,68.05,LPO-000555
RCPT-000556,WH-C,ORD-000556,TDR-2207,SUP-653,2025-06-26,Pharmaceuticals,Antivirals,Acyclovir,MED-ACY-9732,Refrigerated,Bottle,IRR,DONATION,BATCH-84836,85,False,False,2027-02-25,PAL-601,LOC-C16,354,11,299,332.42,44,Carton,120376.36,Wooden,36,188,84,34,536928,5,25.33,"Blevins, Orr and Gonzalez","9985 Rice Grove Suite 554, Sarahshire, LA 46748","Murphy, Bowman and Morrison",(720)692-0957,2025-06-21,Main,48.68,LPO-000556
RCPT-000557,WH-A,ORD-000557,TDR-4495,SUP-177,2025-09-11,Pharmaceuticals,Antivirals,Oseltamivir,MED-OSE-9942,Fragile,Pack,RECT,IMPORT,BATCH-67193,65,True,True,2027-08-03,PAL-592,LOC-B26,924,153,680,135.54,91,Piece,119943.26,Cardboard,63,115,42,14,67620,14,32.56,Boyle Ltd,"284 Young Hills, Andrewville, NV 54480","Newman, Holmes and Peterson",(580)246-9513x1208,2025-09-10,Quarantine,139.49,LPO-000557
RCPT-000558,WH-B,ORD-000558,TDR-8452,SUP-136,2025-12-09,Consumables,Bandages,Elastic,MED-ELA-5860,Urgent,Piece,IRR,IMPORT,BATCH-80607,8,False,False,2027-12-11,PAL-781,LOC-A40,667,102,447,194.18,118,Carton,117065.82,Cardboard,90,90,34,19,58140,7,29.59,Roberts and Sons,"42549 James Camp, East Sarabury, UT 32966",Ferguson Ltd,209.355.7492,2025-12-02,Main,449.52,LPO-000558
RCPT-000559,WH-A,ORD-000559,TDR-3644,SUP-833,2025-01-23,Consumables,Masks,Cloth,MED-CLO-3959,Fragile,Box,RECT,LOCAL,BATCH-60747,49,True,False,2027-05-16,PAL-725,LOC-B23,174,15,139,23.14,20,Carton,4490.86,Cardboard,66,188,47,11,97196,4,1.08,"Perez, Ortiz and Diaz","124 Christopher Plaza, Smithtown, NJ 94806",Hamilton-Everett,(278)659-9644,2025-01-20,Main,74.38,LPO-000559
RCPT-000560,WH-C,ORD-000560,TDR-2571,SUP-701,2024-07-20,Laboratory,Reagents,Hematology,MED-HEM-2687,Priority,Vial,IRR,LOCAL,BATCH-82165,61,False,True,2026-10-25,PAL-333,LOC-C41,918,36,715,360.77,167,Carton,377078.1,Plastic,93,67,79,23,121739,10,44.46,Hancock LLC,"76931 Mike Turnpike Suite 359, Kevinberg, PW 26333","Wang, Brown and Taylor",214.795.5897x0751,2024-07-14,Main,234.66,LPO-000560
RCPT-000561,WH-A,ORD-000561,TDR-3388,SUP-808,2024-01-22,Laboratory,Reagents,Hematology,MED-HEM-9041,Fragile,Piece,CYL,LOCAL,BATCH-70871,92,True,True,2025-07-26,PAL-267,LOC-B7,814,188,470,412.01,156,Carton,346297.59,Wooden,17,175,31,10,54250,7,20.49,"Beck, George and Thompson","94094 Jonathan Run Suite 529, North Jesusview, CT 03171",Walsh-Lindsey,835-747-1185x96237,2024-01-20,Main,96.21,LPO-000561
RCPT-000562,WH-C,ORD-000562,TDR-8394,SUP-861,2025-06-27,Pharmaceuticals,Antibiotics,Azithromycin,MED-AZI-8444,Fragile,Box,SQR,IMPORT,BATCH-72161,15,False,False,2026-06-02,PAL-876,LOC-C5,117,16,88,380.22,13,Piece,37805.34,Wooden,50,48,81,25,97200,6,11.16,Harris and Sons,"840 Steven Row Apt. 908, Conwayport, CA 45193","Martin, Holmes and Keller",2307477430,2025-06-21,Main,49.04,LPO-000562
